Name,Link
Jonathan Asp Jensen,https://fbref.com/en/players/25355bd8/Jonathan-Asp-Jensen
Adam Aznou,https://fbref.com/en/players/e678d983/Adam-Aznou
Taichi Fukui,https://fbref.com/en/players/8441729d/Taichi-Fukui
Tom Hülsmann,https://fbref.com/en/players/c709c3c7/Tom-Hulsmann
Noel Nkili,https://fbref.com/en/players/445dff99/Noel-Nkili
Benjamin Pavard,https://fbref.com/en/players/45a03961/Benjamin-Pavard
Max Scholze,https://fbref.com/en/players/2cddbf88/Max-Scholze
Jan Oblak,https://fbref.com/en/players/ee8508c0/Jan-Oblak
Koke,https://fbref.com/en/players/55126f3b/Koke
Antoine Griezmann,https://fbref.com/en/players/df69b544/Antoine-Griezmann
Axel Witsel,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
Marcos Llorente,https://fbref.com/en/players/02c15616/Marcos-Llorente
Mario Hermoso,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
Samuel Lino,https://fbref.com/en/players/2a295d33/Samuel-Lino
Rodrigo De Paul,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
Álvaro Morata,https://fbref.com/en/players/129af0db/Alvaro-Morata
Nahuel Molina,https://fbref.com/en/players/23610943/Nahuel-Molina
Stefan Savić,https://fbref.com/en/players/f6ac68c1/Stefan-Savic
Pablo Barrios,https://fbref.com/en/players/45736cec/Pablo-Barrios
Rodrigo Riquelme,https://fbref.com/en/players/65154df0/Rodrigo-Riquelme
Ángel Correa,https://fbref.com/en/players/01eb744d/Angel-Correa
César Azpilicueta,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
Saúl Ñíguez,https://fbref.com/en/players/c14bc029/Saul-Niguez
José María Giménez,https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez
Memphis,https://fbref.com/en/players/8f696594/Memphis
Reinildo Mandava,https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava
Gabriel Paulista,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista
Yannick Carrasco,https://fbref.com/en/players/de39485a/Yannick-Carrasco
Thomas Lemar,https://fbref.com/en/players/4dbd0916/Thomas-Lemar
Arthur Vermeeren,https://fbref.com/en/players/722494dc/Arthur-Vermeeren
Çağlar Söyüncü,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
Javi Galán,https://fbref.com/en/players/a4b00319/Javi-Galan
Salim El Jebari,https://fbref.com/en/players/d068118b/Salim-El-Jebari
Abdellah Raihani,https://fbref.com/en/players/16ec501b/Abdellah-Raihani
Rayane Belaid,https://fbref.com/en/players/b8be4b5f/Rayane-Belaid
João Félix,https://fbref.com/en/players/8aafd64f/Joao-Felix
Aitor Gismera,https://fbref.com/en/players/73df4173/Aitor-Gismera
Antonio Gomis,https://fbref.com/en/players/f0f4671c/Antonio-Gomis
Ivo Grbić,https://fbref.com/en/players/3f034750/Ivo-Grbic
Ilias Kostis,https://fbref.com/en/players/9b94c838/Ilias-Kostis
Sergio Mestre,https://fbref.com/en/players/b2cd9dff/Sergio-Mestre
Horaţiu Moldovan,https://fbref.com/en/players/771ded26/Horatiu-Moldovan
Marco Moreno,https://fbref.com/en/players/9602ef3b/Marco-Moreno
Adrian Niño,https://fbref.com/en/players/5b9067c9/Adrian-Nino
Tijjani Reijnders,https://fbref.com/en/players/afb61630/Tijjani-Reijnders
Christian Pulisic,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic
Theo Hernández,https://fbref.com/en/players/d4c9725f/Theo-Hernandez
Mike Maignan,https://fbref.com/en/players/fcb38f57/Mike-Maignan
Rafael Leão,https://fbref.com/en/players/20730eae/Rafael-Leao
Olivier Giroud,https://fbref.com/en/players/16ceb862/Olivier-Giroud
Davide Calabria,https://fbref.com/en/players/2146785a/Davide-Calabria
Ruben Loftus-Cheek,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek
Fikayo Tomori,https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori
Alessandro Florenzi,https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi
Malick Thiaw,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw
Yacine Adli,https://fbref.com/en/players/26777636/Yacine-Adli
Matteo Gabbia,https://fbref.com/en/players/c235e803/Matteo-Gabbia
Simon Kjær,https://fbref.com/en/players/8b8a56ce/Simon-Kjaer
Yunus Musah,https://fbref.com/en/players/b51b1b9c/Yunus-Musah
Ismaël Bennacer,https://fbref.com/en/players/db092d3b/Ismael-Bennacer
Samuel Chukwueze,https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze
Luka Jović,https://fbref.com/en/players/4d8cd038/Luka-Jovic
Rade Krunić,https://fbref.com/en/players/817c6964/Rade-Krunic
Marco Sportiello,https://fbref.com/en/players/ac4003af/Marco-Sportiello
Noah Okafor,https://fbref.com/en/players/ca607d59/Noah-Okafor
Pierre Kalulu,https://fbref.com/en/players/85f7d1be/Pierre-Kalulu
Tommaso Pobega,https://fbref.com/en/players/55a1cac2/Tommaso-Pobega
Antonio Mirante,https://fbref.com/en/players/30223b33/Antonio-Mirante
Filippo Terracciano,https://fbref.com/en/players/5cbb5ad6/Filippo-Terracciano
Jan-Carlo Simic,https://fbref.com/en/players/c9fc39ce/Jan-Carlo-Simic
Luka Romero,https://fbref.com/en/players/ca6edaa0/Luka-Romero
Davide Bartesaghi,https://fbref.com/en/players/7e0b6c50/Davide-Bartesaghi
Alejandro Jiménez,https://fbref.com/en/players/faa13947/Alejandro-Jimenez
Marco Pellegrino,https://fbref.com/en/players/18950a80/Marco-Pellegrino
Mattia Caldara,https://fbref.com/en/players/ac7e640b/Mattia-Caldara
Kevin Zeroli,https://fbref.com/en/players/7d6d4395/Kevin-Zeroli
Chaka Traorè,https://fbref.com/en/players/ee6e2b92/Chaka-Traore
Francesco Camarda,https://fbref.com/en/players/1956a64b/Francesco-Camarda
Lapo Nava,https://fbref.com/en/players/c0f732e1/Lapo-Nava
Andrea Bartoccioni,https://fbref.com/en/players/aaf357cc/Andrea-Bartoccioni
Lorenzo Colombo,https://fbref.com/en/players/04df29a5/Lorenzo-Colombo
Victor Ehuwa Eletu,https://fbref.com/en/players/e18cf8f1/Victor-Ehuwa-Eletu
Clinton Nsiala,https://fbref.com/en/players/a778332e/Clinton-Nsiala
Noah Raveyre,https://fbref.com/en/players/b98330f8/Noah-Raveyre
Diego Sia,https://fbref.com/en/players/7cdb32f9/Diego-Sia
Lorenzo Torriani,https://fbref.com/en/players/6dd75985/Lorenzo-Torriani
Youssouf Fofana,https://fbref.com/en/players/822d51d7/Youssouf-Fofana
Wissam Ben Yedder,https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder
Aleksandr Golovin,https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin
Takumi Minamino,https://fbref.com/en/players/f833a830/Takumi-Minamino
Wilfried Singo,https://fbref.com/en/players/8b609c34/Wilfried-Singo
Denis Zakaria,https://fbref.com/en/players/384d58d9/Denis-Zakaria
Philipp Köhn,https://fbref.com/en/players/ff74841d/Philipp-Kohn
Guillermo Maripán,https://fbref.com/en/players/d9764034/Guillermo-Maripan
Vanderson,https://fbref.com/en/players/ee45fd85/Vanderson
Folarin Balogun,https://fbref.com/en/players/31822f8c/Folarin-Balogun
Maghnes Akliouche,https://fbref.com/en/players/b625b241/Maghnes-Akliouche
Ismail Jakobs,https://fbref.com/en/players/a0415710/Ismail-Jakobs
Soungoutou Magassa,https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa
Thilo Kehrer,https://fbref.com/en/players/51dbeea9/Thilo-Kehrer
Mohamed Camara,https://fbref.com/en/players/489e80e3/Mohamed-Camara
Krépin Diatta,https://fbref.com/en/players/8104e41e/Krepin-Diatta
Radosław Majecki,https://fbref.com/en/players/20de219a/Radoslaw-Majecki
Mohammed Salisu,https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu
Kassoum Ouattara,https://fbref.com/en/players/6620c21a/Kassoum-Ouattara
Caio Henrique Oliveira Silva,https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva
Eliesse Ben Seghir,https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir
Chrislain Matsima,https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima
Breel Embolo,https://fbref.com/en/players/0b4f388a/Breel-Embolo
Mamadou Coulibaly,https://fbref.com/en/players/dacf856a/Mamadou-Coulibaly
Edan Diop,https://fbref.com/en/players/37143438/Edan-Diop
Eliot Matazo,https://fbref.com/en/players/15944afd/Eliot-Matazo
Myron Boadu,https://fbref.com/en/players/5b479568/Myron-Boadu
Saïmon Bouabré,https://fbref.com/en/players/f40e77d9/Saimon-Bouabre
Antonin Cartillier,https://fbref.com/en/players/c4a71372/Antonin-Cartillier
Lucas Michel,https://fbref.com/en/players/73be1fdd/Lucas-Michel
Ruben Aguilar,https://fbref.com/en/players/3dd738a1/Ruben-Aguilar
Nazim Babai,https://fbref.com/en/players/c36c7fa4/Nazim-Babai
Mayssam Benama,https://fbref.com/en/players/54636fe5/Mayssam-Benama
Malamine Efekele,https://fbref.com/en/players/6d58781d/Malamine-Efekele
Félix Lemaréchal,https://fbref.com/en/players/8ca9415f/Felix-Lemarechal
Yann Liénard,https://fbref.com/en/players/5216036b/Yann-Lienard
Lucas Michal,https://fbref.com/en/players/0c7b1c91/Lucas-Michal
Aurélien Platret,https://fbref.com/en/players/64cb41b0/Aurelien-Platret
Ritchy Valme,https://fbref.com/en/players/8fe5bcc3/Ritchy-Valme
Kevin Volland,https://fbref.com/en/players/64f69877/Kevin-Volland
Loïs Openda,https://fbref.com/en/players/8652a85c/Lois-Openda
Xavi Simons,https://fbref.com/en/players/da4d670f/Xavi-Simons
David Raum,https://fbref.com/en/players/7d450ed3/David-Raum
Xaver Schlager,https://fbref.com/en/players/8f056768/Xaver-Schlager
Benjamin Henrichs,https://fbref.com/en/players/0a89e877/Benjamin-Henrichs
Castello Lukeba,https://fbref.com/en/players/5b9512c5/Castello-Lukeba
Mohamed Simakan,https://fbref.com/en/players/fcb27134/Mohamed-Simakan
Janis Blaswich,https://fbref.com/en/players/663e080e/Janis-Blaswich
Amadou Haidara,https://fbref.com/en/players/92432bc6/Amadou-Haidara
Willi Orban,https://fbref.com/en/players/20030c06/Willi-Orban
Benjamin Šeško,https://fbref.com/en/players/3260690c/Benjamin-Sesko
Dani Olmo,https://fbref.com/en/players/ae44e8e2/Dani-Olmo
Lukas Klostermann,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
Kevin Kampl,https://fbref.com/en/players/b825a650/Kevin-Kampl
Péter Gulácsi,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
Yussuf Poulsen,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen
Christoph Baumgartner,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
Nicolas Seiwald,https://fbref.com/en/players/28c6e925/Nicolas-Seiwald
Emil Forsberg,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
Elif Elmas,https://fbref.com/en/players/cf007308/Elif-Elmas
Timo Werner,https://fbref.com/en/players/49fe9070/Timo-Werner
Fabio Carvalho,https://fbref.com/en/players/966e28d0/Fabio-Carvalho
Christopher Lenz,https://fbref.com/en/players/bbd86530/Christopher-Lenz
El Chadaille Bitshiabu,https://fbref.com/en/players/2180c761/El-Chadaille-Bitshiabu
Nuha Jatta,https://fbref.com/en/players/039f01a9/Nuha-Jatta
Jonathan Norbye,https://fbref.com/en/players/ef97654b/Jonathan-Norbye
Yannick Eduardo,https://fbref.com/en/players/345047a0/Yannick-Eduardo
Tim Köhler,https://fbref.com/en/players/02ffe576/Tim-Kohler
Ilaix Moriba,https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba
Hugo Novoa,https://fbref.com/en/players/5458f670/Hugo-Novoa
Leopold Zingerle,https://fbref.com/en/players/bf9d9070/Leopold-Zingerle
Gleison Bremer,https://fbref.com/en/players/5fd5ed86/Gleison-Bremer
Wojciech Szczęsny,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
Manuel Locatelli,https://fbref.com/en/players/a8a874f1/Manuel-Locatelli
Adrien Rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot
Federico Gatti,https://fbref.com/en/players/18dd3219/Federico-Gatti
Weston McKennie,https://fbref.com/en/players/01c3aff5/Weston-McKennie
Andrea Cambiaso,https://fbref.com/en/players/247ed022/Andrea-Cambiaso
Danilo,https://fbref.com/en/players/94b2001f/Danilo
Dušan Vlahović,https://fbref.com/en/players/79443529/Dusan-Vlahovic
Filip Kostić,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
Federico Chiesa,https://fbref.com/en/players/b0f7e36c/Federico-Chiesa
Fabio Miretti,https://fbref.com/en/players/34693494/Fabio-Miretti
Daniele Rugani,https://fbref.com/en/players/14b8fcdf/Daniele-Rugani
Timothy Weah,https://fbref.com/en/players/8eec784d/Timothy-Weah
Kenan Yıldız,https://fbref.com/en/players/d8cda243/Kenan-Yildiz
Alex Sandro,https://fbref.com/en/players/0d82903c/Alex-Sandro
Moise Kean,https://fbref.com/en/players/3d50bcdb/Moise-Kean
Arkadiusz Milik,https://fbref.com/en/players/85613cf0/Arkadiusz-Milik
Samuel Iling-Junior,https://fbref.com/en/players/ba492306/Samuel-Iling-Junior
Nicolò Fagioli,https://fbref.com/en/players/366be751/Nicolo-Fagioli
Carlos Alcaraz,https://fbref.com/en/players/4abac767/Carlos-Alcaraz
Hans Nicolussi Caviglia,https://fbref.com/en/players/b136c945/Hans-Nicolussi-Caviglia
Mattia Perin,https://fbref.com/en/players/4c62d0c8/Mattia-Perin
Mattia De Sciglio,https://fbref.com/en/players/ae4e2852/Mattia-De-Sciglio
Paul Pogba,https://fbref.com/en/players/867239d3/Paul-Pogba
Carlo Pinsoglio,https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio
Joseph Nonge,https://fbref.com/en/players/23d73767/Joseph-Nonge
Tiago Djaló,https://fbref.com/en/players/b2336681/Tiago-Djalo
Dean Huijsen,https://fbref.com/en/players/87278bce/Dean-Huijsen
Nikola Sekulov,https://fbref.com/en/players/b2e08cb6/Nikola-Sekulov
Leonardo Cerri,https://fbref.com/en/players/58e08f40/Leonardo-Cerri
Gian Crespi,https://fbref.com/en/players/4dea2f2c/Gian-Crespi
Giovanni Daffara,https://fbref.com/en/players/be0ddfe4/Giovanni-Daffara
Giovanni Garofani,https://fbref.com/en/players/ff2ad9bb/Giovanni-Garofani
Luis Hasa,https://fbref.com/en/players/ab4f1aa9/Luis-Hasa
Tommaso Mancini,https://fbref.com/en/players/8df7271c/Tommaso-Mancini
Simone Scaglia,https://fbref.com/en/players/6800563c/Simone-Scaglia
Matìas Soulé,https://fbref.com/en/players/c13ddd3e/Matias-Soule
Berat Djimsiti,https://fbref.com/en/players/6eee05f1/Berat-Djimsiti
Éderson,https://fbref.com/en/players/a9202def/Ederson
Giorgio Scalvini,https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini
Marten de Roon,https://fbref.com/en/players/2a1beb34/Marten-de-Roon
Teun Koopmeiners,https://fbref.com/en/players/a26fb8aa/Teun-Koopmeiners
Matteo Ruggeri,https://fbref.com/en/players/ae9898c5/Matteo-Ruggeri
Marco Carnesecchi,https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi
Sead Kolašinac,https://fbref.com/en/players/3935e52e/Sead-Kolasinac
Charles De Ketelaere,https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere
Davide Zappacosta,https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta
Mario Pašalić,https://fbref.com/en/players/e599253a/Mario-Pasalic
Ademola Lookman,https://fbref.com/en/players/7c104bb7/Ademola-Lookman
Gianluca Scamacca,https://fbref.com/en/players/8790f988/Gianluca-Scamacca
Aleksei Miranchuk,https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk
Juan Musso,https://fbref.com/en/players/a111cf41/Juan-Musso
Emil Holm,https://fbref.com/en/players/c2357b65/Emil-Holm
Hans Hateboer,https://fbref.com/en/players/3b333ac3/Hans-Hateboer
Rafael Tolói,https://fbref.com/en/players/c56dc39e/Rafael-Toloi
Isak Hien,https://fbref.com/en/players/12806697/Isak-Hien
Mitchel Bakker,https://fbref.com/en/players/a8567629/Mitchel-Bakker
El Bilal Touré,https://fbref.com/en/players/47c609d5/El-Bilal-Toure
Luis Muriel,https://fbref.com/en/players/eb2fe5b6/Luis-Muriel
Duván Zapata,https://fbref.com/en/players/d3de9af0/Duvan-Zapata
Giovanni Bonfanti,https://fbref.com/en/players/938d8a55/Giovanni-Bonfanti
Nadir Zortea,https://fbref.com/en/players/82598b71/Nadir-Zortea
Michel Ndary Adopo,https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo
José Luis Palomino,https://fbref.com/en/players/921f6058/Jose-Luis-Palomino
Francesco Rossi,https://fbref.com/en/players/7b5f516f/Francesco-Rossi
Leonardo Mendicino,https://fbref.com/en/players/dac2bed8/Leonardo-Mendicino
Moustapha Cissé,https://fbref.com/en/players/ee3c4b3f/Moustapha-Cisse
Matteo Colombo,https://fbref.com/en/players/37980f04/Matteo-Colombo
Pietro Comi,https://fbref.com/en/players/4f74f779/Pietro-Comi
Alessandro Cortinovis,https://fbref.com/en/players/bfc359ed/Alessandro-Cortinovis
Tommaso Del Lungo,https://fbref.com/en/players/e0fbd23c/Tommaso-Del-Lungo
Siren Diao,https://fbref.com/en/players/94e74d8b/Siren-Diao
Alberto Manzoni,https://fbref.com/en/players/08cda374/Alberto-Manzoni
Caleb Okoli,https://fbref.com/en/players/8ec109e6/Caleb-Okoli
Marco Palestra,https://fbref.com/en/players/1f1828dd/Marco-Palestra
Paolo Vismara,https://fbref.com/en/players/d3ce5e99/Paolo-Vismara
Nico Schlotterbeck,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
Gregor Kobel,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
Niclas Füllkrug,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
Julian Brandt,https://fbref.com/en/players/a167537f/Julian-Brandt
Marcel Sabitzer,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
Emre Can,https://fbref.com/en/players/a65ce836/Emre-Can
Donyell Malen,https://fbref.com/en/players/116c35df/Donyell-Malen
Julian Ryerson,https://fbref.com/en/players/009a4f60/Julian-Ryerson
Mats Hummels,https://fbref.com/en/players/05d548d8/Mats-Hummels
Marco Reus,https://fbref.com/en/players/36a3ff67/Marco-Reus
Ian Maatsen,https://fbref.com/en/players/cab9634e/Ian-Maatsen
Niklas Süle,https://fbref.com/en/players/e33c06cf/Niklas-Sule
Jamie Bynoe-Gittens,https://fbref.com/en/players/10745192/Jamie-Bynoe-Gittens
Salih Özcan,https://fbref.com/en/players/15413fa5/Salih-Ozcan
Marius Wolf,https://fbref.com/en/players/fa661778/Marius-Wolf
Ramy Bensebaini,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
Jadon Sancho,https://fbref.com/en/players/dbf053da/Jadon-Sancho
Felix Nmecha,https://fbref.com/en/players/091c86e2/Felix-Nmecha
Karim Adeyemi,https://fbref.com/en/players/501055d8/Karim-Adeyemi
Alexander Meyer,https://fbref.com/en/players/b56dd813/Alexander-Meyer
Thomas Meunier,https://fbref.com/en/players/e162b013/Thomas-Meunier
Sébastien Haller,https://fbref.com/en/players/ba115a40/Sebastien-Haller
Youssoufa Moukoko,https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
Mateu Morey,https://fbref.com/en/players/5fd5e542/Mateu-Morey
Gio Reyna,https://fbref.com/en/players/7fa4e703/Gio-Reyna
Antonios Papadopoulos,https://fbref.com/en/players/13d23b29/Antonios-Papadopoulos
Kjell-Arik Wätjen,https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen
Ole Pohlmann,https://fbref.com/en/players/822b83e8/Ole-Pohlmann
Samuel Bamba,https://fbref.com/en/players/489d4867/Samuel-Bamba
Hendry Blank,https://fbref.com/en/players/76abb354/Hendry-Blank
Julien Duranville,https://fbref.com/en/players/b06a7ae9/Julien-Duranville
Thorgan Hazard,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
Paris Brunner,https://fbref.com/en/players/a33ee121/Paris-Brunner
Guille Bueno,https://fbref.com/en/players/6a133919/Guille-Bueno
Marcel Lotka,https://fbref.com/en/players/5584552e/Marcel-Lotka
Unai Simón,https://fbref.com/en/players/5dcf3e90/Unai-Simon
Iñaki Williams,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
Daniel Vivian,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
Aitor Paredes,https://fbref.com/en/players/b906757a/Aitor-Paredes
Gorka Guruzeta,https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta
Nico Williams,https://fbref.com/en/players/afdc14d7/Nico-Williams
Óscar de Marcos,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos
Iñigo Ruiz de Galarreta,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
Oihan Sancet,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
Iñigo Lekue,https://fbref.com/en/players/59b7d823/Inigo-Lekue
Yuri Berchiche,https://fbref.com/en/players/b6e50615/Yuri-Berchiche
Mikel Vesga,https://fbref.com/en/players/b0fce72c/Mikel-Vesga
Beñat Prados,https://fbref.com/en/players/1f60244a/Benat-Prados
Álex Berenguer,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer
Yeray Álvarez,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez
Ander Herrera,https://fbref.com/en/players/436a9dd0/Ander-Herrera
Unai Gómez,https://fbref.com/en/players/37db6cae/Unai-Gomez
Dani García,https://fbref.com/en/players/240d3a0b/Dani-Garcia
Iker Muniain,https://fbref.com/en/players/c05dfb74/Iker-Muniain
Imanol,https://fbref.com/en/players/9e095d72/Imanol
Asier Villalibre,https://fbref.com/en/players/57be54ec/Asier-Villalibre
Adu Ares,https://fbref.com/en/players/a461f098/Adu-Ares
Julen Agirrezabala,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala
Raúl García,https://fbref.com/en/players/b418dbd4/Raul-Garcia
Mikel Jauregizar,https://fbref.com/en/players/2f5c78ca/Mikel-Jauregizar
Peru Nolaskoain,https://fbref.com/en/players/857cb4f3/Peru-Nolaskoain
Aingeru Olabarrieta,https://fbref.com/en/players/b7e92b0e/Aingeru-Olabarrieta
Unai Eguíluz,https://fbref.com/en/players/bb33af5c/Unai-Eguiluz
Javi Martón,https://fbref.com/en/players/2381eead/Javi-Marton
Alex Padilla,https://fbref.com/en/players/a275838a/Alex-Padilla
Hugo Rincón,https://fbref.com/en/players/99d98362/Hugo-Rincon
Łukasz Skorupski,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
