Name,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off
Nemanja Matić,1.8591666666666666,37.083333333333336,23.25,13.833333333333334,0.525,0.10833333333333334,28.188888888888886,21.91111111111111,6.322222222222222,0.31444444444444447,-0.04333333333333332
Nenê,1.2385714285714287,12.857142857142858,12.428571428571429,0.42857142857142855,-0.024285714285714292,0.0985714285714286,10.533333333333333,13.1,-2.5666666666666664,-0.3433333333333333,0.21333333333333335
Neraysho Kasanwirjo,1.39375,18.125,22.375,-4.25,-0.26125,-0.53625,13.075000000000001,17.175,-4.05,0.385,0.16749999999999998
Nermin Zolotić,1.1466666666666667,19.666666666666668,23.666666666666668,-4.0,-0.19666666666666666,0.29,19.933333333333334,26.13333333333333,-6.233333333333334,-0.31666666666666665,0.14000000000000004
Ngal'Ayel Mukau,1.5166666666666666,10.333333333333334,7.0,3.3333333333333335,-0.5199999999999999,-0.4766666666666666,9.4,8.166666666666666,1.2666666666666666,-0.0366666666666667,0.09999999999999998
Nicholas Opoku,1.135,14.0,17.375,-3.375,-0.315,-0.09875,16.071428571428573,19.285714285714285,-3.2142857142857144,-0.39285714285714285,-0.19142857142857145
Nicholas Pierini,1.1099999999999999,14.0,12.375,1.625,0.03875000000000001,-0.05875,12.9,12.174999999999999,0.7375,-0.19499999999999998,-0.23125
Nick Doodeman,1.6211111111111112,31.22222222222222,26.22222222222222,5.0,0.43,-0.28444444444444444,6.300000000000001,12.3,-6.0,-0.85,-0.10999999999999999
Nick Viergever,1.8478571428571429,33.57142857142857,16.785714285714285,16.785714285714285,0.7992857142857143,0.6192307692307693,32.025,20.787499999999998,11.2375,0.9675,1.3442857142857143
Nick Woltemade,1.194,21.9,12.6,9.3,0.366,-0.229,6.08,6.58,-0.4800000000000001,-0.5279999999999999,-0.44800000000000006
Niclas Füllkrug,1.2683333333333333,25.916666666666668,21.916666666666668,4.0,0.04083333333333336,0.375,22.88888888888889,23.188888888888886,-0.311111111111111,-0.11777777777777779,0.16333333333333336
Nico Elvedi,1.3499999999999999,37.63636363636363,37.09090909090909,0.5454545454545454,0.0,-0.4454545454545455,42.275,39.6,2.6875,0.07875,-0.060000000000000005
Nico Schlotterbeck,1.5555555555555556,34.111111111111114,27.22222222222222,6.888888888888889,0.22111111111111112,-0.02666666666666664,27.87142857142857,24.17142857142857,3.685714285714286,-0.10285714285714284,-0.3614285714285714
Nico Williams,1.7239999999999998,24.6,15.6,9.0,0.43,0.45599999999999996,23.560000000000002,15.74,7.840000000000001,0.508,0.358
Nicola Sansone,1.3066666666666666,19.916666666666668,17.916666666666668,2.0,0.7425,0.9874999999999999,14.488888888888889,12.822222222222221,1.6666666666666667,0.08444444444444445,0.34777777777777774
Nicola Zalewski,1.7100000000000002,12.4,10.4,2.0,1.736,1.4,13.459999999999999,9.78,3.6799999999999997,0.796,0.352
Nicolai Remberg,1.1466666666666667,26.333333333333332,30.333333333333332,-4.0,-0.5433333333333333,0.9966666666666667,17.3,20.2,-2.95,-0.41000000000000003,-0.37
Nicolas Cozza,1.2890000000000001,13.6,18.7,-5.1,-0.45600000000000007,-0.5820000000000001,12.219999999999999,16.669999999999998,-4.46,-0.23899999999999996,-0.153
Nicolas Haas,1.4116666666666668,19.583333333333332,14.916666666666666,4.666666666666667,0.08833333333333333,0.18333333333333335,19.8625,17.1125,2.75,-0.31625000000000003,-0.24624999999999997
Nicolas Höfler,1.4154545454545455,37.18181818181818,36.90909090909091,0.2727272727272727,-0.058181818181818175,0.29545454545454547,34.0625,37.625,-3.5375,-0.09625,0.16624999999999998
Nicolas Jackson,1.574,26.6,17.8,8.8,0.472,0.019999999999999997,25.659999999999997,18.7,6.94,0.446,0.02400000000000002
Nicolas Janvier,1.4511111111111112,8.0,7.777777777777778,0.2222222222222222,-3.4155555555555552,-3.296666666666667,6.279999999999999,6.4,-0.10000000000000005,-2.268,-2.242
Nicolas Pallois,1.261818181818182,28.0,30.454545454545453,-2.4545454545454546,-0.14636363636363636,0.021818181818181834,26.3,29.0375,-2.7375,-0.15625,-0.005000000000000001
Nicolas Pépé,1.6809999999999998,24.3,20.2,4.1,0.194,0.365,26.642857142857142,25.62857142857143,1.0142857142857142,0.07285714285714286,0.19142857142857142
Nicolas Seiwald,2.162,34.8,13.4,21.4,1.05,-0.17199999999999996,11.55,10.85,0.65,0.08,-0.385
Nicolas Viola,1.234,24.4,23.0,1.4,-0.312,-0.077,19.3125,18.1875,1.1375000000000002,-0.20375,0.0525
Nicolás Domínguez,1.16,15.714285714285714,19.285714285714285,-3.5714285714285716,-0.6414285714285715,-0.5842857142857143,16.0,18.271428571428572,-2.2857142857142856,-0.18714285714285714,-0.19285714285714287
Nicolás González,1.3742857142857143,25.571428571428573,23.714285714285715,1.8571428571428572,0.24428571428571427,0.10428571428571429,26.7,21.728571428571428,4.985714285714286,0.3271428571428571,0.14714285714285716
Nicolás Otamendi,2.269090909090909,58.45454545454545,21.90909090909091,36.54545454545455,1.507272727272727,-0.09818181818181819,54.275,19.6375,34.6,1.4675,0.14125
Nicolás Serrano,1.258,5.8,7.0,-1.2,-0.5599999999999999,-0.576,5.64,6.340000000000001,-0.7,0.06600000000000002,0.10999999999999999
Nicolás Tagliafico,2.21375,48.0,19.5,28.5,1.46125,0.21250000000000002,48.028571428571425,24.357142857142858,23.67142857142857,1.2100000000000002,0.34857142857142864
Nicolò Barella,1.8675,37.0,25.333333333333332,11.666666666666666,0.5891666666666667,0.009166666666666656,47.2375,32.2,15.037500000000001,0.5962500000000001,1.734723475976807e-18
Nicolò Cambiaghi,0.8240000000000001,13.8,23.6,-9.8,-0.47000000000000003,0.23399999999999999,15.9,23.380000000000003,-7.4799999999999995,-0.146,0.258
Nicolò Casale,1.7537500000000001,19.375,16.625,2.75,0.10125000000000002,-0.54125,22.185714285714283,19.342857142857145,2.8,0.2714285714285714,-0.03285714285714286
Nicolò Fagioli,2.068,18.2,11.0,7.2,0.5820000000000001,-0.11200000000000002,16.34,10.98,5.36,0.614,0.07800000000000001
Nicolò Rovella,1.27,14.285714285714286,14.0,0.2857142857142857,-0.3171428571428571,-0.29142857142857137,12.8,13.12857142857143,-0.31428571428571395,0.11142857142857143,0.12999999999999998
Nicolò Zaniolo,1.922857142857143,19.142857142857142,13.428571428571429,5.714285714285714,0.8028571428571428,0.019999999999999987,22.149999999999995,15.833333333333334,6.333333333333333,0.6466666666666666,0.056666666666666664
Niels Nkounkou,1.40125,12.125,12.25,-0.125,0.031249999999999986,-0.14875000000000002,13.242857142857144,13.585714285714285,-0.3571428571428573,-0.25285714285714284,-0.2742857142857143
Nigel Thomas,0.9199999999999999,9.142857142857142,14.0,-4.857142857142857,-0.5757142857142857,-0.10428571428571429,14.25,22.1,-7.85,-0.48,-0.24
Niklas Dorsch,1.4033333333333333,20.11111111111111,21.555555555555557,-1.4444444444444444,0.0011111111111110875,-0.17888888888888893,20.944444444444443,22.4,-1.4555555555555557,-0.41555555555555557,-0.3922222222222222
Niklas Schmidt,1.3439999999999999,16.5,20.5,-4.0,0.868,0.8470000000000001,15.916666666666666,15.666666666666666,0.2666666666666668,0.08999999999999998,0.09666666666666668
Niklas Stark,1.2583333333333333,24.583333333333332,29.916666666666668,-5.333333333333333,-0.29,-0.14666666666666664,24.587500000000002,31.0125,-6.375,-0.3025,-0.10124999999999999
Niklas Süle,1.94,44.45454545454545,24.181818181818183,20.272727272727273,1.0172727272727273,0.32363636363636367,40.5125,20.5125,19.9625,0.96625,-0.125
Niklas Vesterlund,1.52625,17.875,18.875,-1.0,-0.01625,-11.26,3.9000000000000004,3.4499999999999997,0.4,0.22,0.33999999999999997
Nikola Krstović,2.02,8.2,12.8,-4.6,0.338,-1.0539999999999998,21.45,28.55,-7.15,-0.415,-0.72
Nikola Maksimović,1.5454545454545454,18.0,16.272727272727273,1.7272727272727273,0.2081818181818182,-0.11,17.5,12.466666666666667,5.033333333333333,0.48333333333333334,0.36333333333333334
Nikola Milenković,1.557,37.2,29.1,8.1,0.379,0.348,37.4125,31.8,5.625,0.23125,0.3625
Nikola Moro,2.0681818181818183,25.818181818181817,13.090909090909092,12.727272727272727,1.1118181818181818,0.48363636363636364,13.233333333333334,12.733333333333334,0.4666666666666666,0.09666666666666668,0.053333333333333344
Nikola Vlašić,1.3814285714285715,21.857142857142858,16.928571428571427,4.928571428571429,-0.12642857142857142,-0.6142857142857142,16.04,17.96,-1.9600000000000002,-0.324,-0.278
Nikolai Hopland,0.8,9.5,21.75,-12.25,-1.0425,0.04999999999999999,9.3,10.8,-1.5,-0.15,0.76
Nikolas Veratschnig,1.3475000000000001,14.75,16.25,-1.5,-0.075,-0.3125,0.7,0.4,0.3,3.64,3.61
Nilton Varela,0.9019999999999999,7.2,13.0,-5.8,-1.278,-0.3460000000000001,8.28,12.0,-3.7,-0.826,-0.07399999999999998
Nino Galović,1.4620000000000002,16.7,15.5,1.2,0.179,0.35300000000000004,12.8,15.475,-2.65,-0.52,-0.0325
Noa Lang,2.1884615384615382,22.384615384615383,10.923076923076923,11.461538461538462,1.2376923076923076,-0.07615384615384616,20.555555555555557,10.177777777777777,10.355555555555556,2.0855555555555556,0.8488888888888889
Noah Loosli,1.4933333333333332,22.0,25.166666666666668,-3.1666666666666665,-0.09833333333333334,0.35333333333333333,3.8,7.7,-3.9,-1.02,-0.51
Noah Ohio,1.588888888888889,10.444444444444445,5.666666666666667,4.777777777777778,-0.015555555555555569,-0.22111111111111115,6.32,6.04,0.25999999999999995,-0.35,-0.31999999999999995
Noah Okafor,2.13875,22.125,10.0,12.125,1.3725,0.047500000000000014,13.350000000000001,9.25,4.1000000000000005,0.475,-0.2
Noah Weißhaupt,1.58,12.8,16.0,-3.2,-0.378,-0.462,6.3500000000000005,6.3,0.07500000000000001,0.22999999999999998,0.07500000000000001
Noam Emeran,1.0166666666666666,8.333333333333334,6.666666666666667,1.6666666666666667,1.3033333333333335,1.3366666666666667,0.2,0.3,-0.1,-0.49,0.25
Noni Madueke,1.625,15.875,10.375,5.5,0.73875,0.095,15.314285714285715,9.928571428571429,5.385714285714286,0.66,-0.08857142857142859
Nordi Mukiele,1.8066666666666666,24.416666666666668,15.5,8.916666666666666,0.5366666666666666,0.045000000000000005,27.55,16.875,10.674999999999999,0.7875,0.026249999999999996
Nordine Kandil,1.042,11.6,10.6,1.0,0.766,0.728,10.68,9.22,1.46,0.5359999999999999,0.76
Norman Theuerkauf,1.611,30.5,27.5,3.0,0.16899999999999998,0.40700000000000003,31.38571428571429,32.94285714285714,-1.5142857142857145,-0.13714285714285715,0.1457142857142857
Noussair Mazraoui,1.9963636363636363,36.63636363636363,14.727272727272727,21.90909090909091,1.49,-0.13363636363636366,37.642857142857146,15.671428571428573,21.971428571428568,1.3671428571428572,-0.18142857142857144
Novatus Dismas,1.375,12.0,15.75,-3.75,6.575,6.282500000000001,33.8,45.3,-11.5,-0.45,-0.04
Nuno Gonçalo Moreira,1.02,13.8,17.6,-3.8,-0.346,0.308,15.88,16.740000000000002,-0.86,-0.096,0.348
Nuno Lima,1.1749999999999998,14.0,21.5,-7.5,-0.25249999999999995,0.49,17.9,32.45,-14.55,-0.78,-0.33499999999999996
Nuno Mendes,2.1471428571428572,24.0,8.142857142857142,15.857142857142858,1.3942857142857144,0.08857142857142855,22.414285714285715,10.471428571428572,11.942857142857141,1.0757142857142858,0.0642857142857143
Nuno Santos,1.8873333333333333,26.4,16.466666666666665,9.933333333333334,0.594,-0.009999999999999993,28.341666666666665,16.875,11.508333333333333,0.6475,0.2783333333333333
Nuno Tavares,1.7783333333333333,20.333333333333332,15.166666666666666,5.166666666666667,0.38000000000000006,-0.4633333333333333,19.166666666666668,13.666666666666666,5.516666666666667,0.47,-0.4216666666666667
Nuno da Costa,1.133846153846154,19.846153846153847,19.76923076923077,0.07692307692307693,-0.05384615384615384,0.20923076923076922,15.755555555555556,18.0,-2.2333333333333334,-0.04,0.20111111111111113
Nunzio Lella,1.48,9.25,4.75,4.5,0.5750000000000001,0.5325,8.1,7.3,0.75,-2.1825,-2.3649999999999998
Nélson Oliveira,1.4053846153846155,17.692307692307693,15.0,2.6923076923076925,0.013846153846153843,-0.05923076923076925,9.733333333333333,9.6,0.10000000000000009,0.05333333333333331,0.09000000000000001
Nélson Semedo,1.7258333333333333,30.916666666666668,22.75,8.166666666666666,0.4166666666666667,0.12666666666666662,30.349999999999998,33.862500000000004,-3.5375000000000005,-0.0775,-0.21250000000000002
Obite N'Dicka,1.3788888888888888,32.888888888888886,30.22222222222222,2.6666666666666665,-0.06222222222222223,0.04250000000000001,31.8,30.05,1.7374999999999998,0.015,-0.06142857142857142
Odilon Kossounou,2.1457142857142855,31.857142857142858,13.285714285714286,18.571428571428573,1.1757142857142857,0.1442857142857143,29.233333333333334,16.666666666666668,12.566666666666668,0.9083333333333332,0.043333333333333314
Odsonne Édouard,1.5090909090909093,24.9,12.4,12.5,0.301,-0.191,12.9,13.420000000000002,-0.52,-0.9879999999999999,-0.746
Odysseus Velanas,1.1133333333333333,21.583333333333332,27.166666666666668,-5.583333333333333,-0.2708333333333333,0.14916666666666667,12.700000000000001,19.733333333333334,-7.033333333333334,-1.42,-1.3099999999999998
Ohis Felix Uduokhai,1.3077777777777777,20.444444444444443,28.666666666666668,-8.222222222222221,-0.3966666666666667,-0.32,19.942857142857143,30.27142857142857,-10.357142857142858,-0.6414285714285715,-0.42857142857142855
Oihan Sancet,1.5466666666666666,22.666666666666668,13.666666666666666,9.0,0.61,0.6566666666666666,21.183333333333334,15.299999999999999,5.866666666666667,0.31666666666666665,0.13499999999999998
Okay Yokuşlu,1.3741666666666665,25.083333333333332,24.416666666666668,0.6666666666666666,-0.03666666666666669,0.019166666666666627,22.5875,22.0125,0.5625,0.03624999999999999,0.25125000000000003
Ola Aina,1.418,23.0,25.2,-2.2,0.524,0.631,23.614285714285717,25.685714285714287,-2.0571428571428574,-0.037142857142857144,0.12285714285714285
Ola Solbakken,1.4655555555555555,18.666666666666668,10.444444444444445,8.222222222222221,0.71,0.20888888888888887,3.9333333333333336,4.233333333333333,-0.3333333333333332,0.22333333333333336,0.14666666666666667
Oladapo Afolayan,1.5241666666666667,18.583333333333332,13.666666666666666,4.916666666666667,0.4825,0.22749999999999995,21.8,16.933333333333334,4.866666666666667,0.15999999999999995,-0.016666666666666663
Olasagasti,1.37,10.25,13.5,-3.25,0.035,-0.060000000000000026,11.825,13.85,-2.05,-0.185,-0.35250000000000004
Ole Pohlmann,1.484,30.2,18.6,11.6,0.42700000000000005,-0.187,1.9500000000000002,4.8,-2.85,-0.6699999999999999,-0.735
Ole Romeny,1.453,12.0,14.6,-2.6,-0.289,-0.599,10.58,16.7,-6.08,-0.868,-0.714
Oleksandr Zinchenko,2.1891666666666665,25.583333333333332,9.833333333333334,15.75,1.415,0.30083333333333334,28.325,10.8,17.525,1.29125,0.1
Oliver Abildgaard,1.4446153846153846,12.692307692307692,14.307692307692308,-1.6153846153846154,-0.017692307692307698,-0.23230769230769227,7.824999999999999,9.25,-1.4000000000000001,-0.255,-0.57
Oliver Antman,1.5477777777777777,10.444444444444445,9.333333333333334,1.1111111111111112,0.22000000000000006,0.33888888888888885,10.35,11.35,-1.0,-0.195,-0.215
Oliver Braude,1.155,25.5,33.0,-7.5,-0.42,1.115,22.85,25.4,-2.5,-0.185,0.435
Oliver Burke,1.0755000000000001,6.7,7.55,-0.85,-0.4285,-0.3395,6.183333333333334,9.183333333333334,-2.975,-0.5633333333333334,-0.4908333333333334
Oliver Edvardsen,1.3066666666666666,25.333333333333332,27.333333333333332,-2.0,0.3733333333333333,0.525,25.866666666666664,27.400000000000002,-1.5666666666666667,0.19999999999999998,-0.040000000000000036
Oliver McBurnie,1.2807142857142857,15.071428571428571,17.5,-2.4285714285714284,-0.41285714285714287,-0.21357142857142858,23.1375,23.612499999999997,-0.4624999999999999,-0.24125000000000002,0.03375
Oliver Skipp,1.873,17.5,14.2,3.3,-0.015999999999999986,-0.187,19.828571428571426,18.057142857142857,1.742857142857143,-0.5514285714285714,-0.8685714285714285
Olivier Aertssen,1.4780000000000002,21.0,21.2,-0.2,0.354,0.5660000000000001,4.0,7.0,-3.0,-0.93,-0.19
Olivier Boscagli,1.95,35.63636363636363,14.454545454545455,21.181818181818183,1.050909090909091,-0.35727272727272724,40.3,18.1125,22.2125,1.22125,0.0037500000000000033
Olivier Deman,1.17,14.625,12.375,2.25,0.04874999999999999,0.54125,14.8,12.3875,2.425,0.4325,0.55
Olivier Kemen,1.3491666666666668,16.083333333333332,19.0,-2.9166666666666665,-0.41083333333333333,-0.19833333333333328,20.375,29.05,-8.675,-0.40249999999999997,0.14250000000000002
Olivier Ntcham,1.5745454545454545,21.7,17.1,4.6,0.17400000000000002,-0.711,18.133333333333333,18.96666666666667,-0.8333333333333334,-0.4466666666666667,-0.3766666666666667
Ollie Watkins,1.3663636363636362,46.63636363636363,36.81818181818182,9.818181818181818,-0.11545454545454546,-0.8327272727272728,48.128571428571426,40.74285714285714,7.3999999999999995,0.24,0.0214285714285714
Omar Alderete,1.2142857142857142,23.714285714285715,22.428571428571427,1.2857142857142858,0.02,0.21,22.58,25.32,-2.74,-0.10800000000000001,0.21799999999999997
Omar Colley,1.5135714285714283,30.214285714285715,28.785714285714285,1.4285714285714286,0.25142857142857145,0.8585714285714285,32.266666666666666,35.833333333333336,-3.6166666666666667,-0.16833333333333333,0.2933333333333334
Omar El Hilali,1.3875,16.5,15.25,1.25,0.23500000000000001,-0.0025000000000000022,14.075,13.325,0.7500000000000004,0.0,-0.37749999999999995
Omar Marmoush,1.768888888888889,17.555555555555557,15.0,2.5555555555555554,-0.024444444444444467,0.16,16.525000000000002,16.3875,0.13750000000000007,0.8362499999999999,0.9875
Omar Mascarell,1.1863636363636365,19.181818181818183,29.09090909090909,-9.909090909090908,-0.4854545454545454,-0.035454545454545454,18.25,26.875,-8.625,-0.3625,0.14125
Omar Richards,1.4120000000000001,15.7,16.4,-0.7,0.176,0.089,20.580000000000002,19.360000000000003,1.2,0.11800000000000002,0.192
Omar Traoré,1.2416666666666667,31.166666666666668,32.5,-1.3333333333333333,-0.3366666666666667,-0.08333333333333336,23.15,34.45,-11.25,-0.40499999999999997,0.21500000000000002
Omari Forson,0.9349999999999999,9.666666666666666,11.666666666666666,-2.0,-1.455,-1.4416666666666667,0.7,0.65,0.04999999999999999,-0.37500000000000006,0.014999999999999958
Omari Hutchinson,1.1416666666666666,21.333333333333332,19.166666666666668,2.1666666666666665,0.006666666666666672,-0.10166666666666664,17.733333333333334,16.533333333333335,1.2,-0.71,0.23666666666666666
Ondrej Duda,1.2042857142857142,16.857142857142858,18.642857142857142,-1.7857142857142858,-0.23357142857142857,0.08785714285714284,18.04,21.369999999999997,-3.3200000000000003,-0.195,0.262
Ondřej Lingr,1.8719999999999999,19.6,11.2,8.4,1.018,0.0988888888888889,15.1,4.0,11.1,2.93,1.08
Onur Bulut,1.4184615384615387,20.0,19.53846153846154,0.46153846153846156,-0.5507692307692308,-0.5784615384615385,4.6,5.7,-1.1,-1.1099999999999999,-1.07
Orel Mangala,1.2958333333333334,23.333333333333332,18.75,4.583333333333333,-0.1758333333333333,-0.1158333333333333,21.43,20.279999999999998,1.1400000000000001,-0.096,-0.013000000000000001
Oriol Busquets,1.142,13.0,17.2,-4.2,-0.828,-0.62,13.4,16.78,-3.38,-0.404,-0.166
Oriol Romeu,1.1730769230769231,23.384615384615383,28.76923076923077,-5.384615384615385,-0.6315384615384616,-0.25,24.41111111111111,27.033333333333335,-2.622222222222222,-0.19111111111111112,-0.08222222222222222
Orkun Kökçü,2.0885714285714285,41.857142857142854,17.857142857142858,24.0,1.304285714285714,0.26285714285714284,37.542857142857144,18.75714285714286,18.771428571428572,1.0085714285714287,-0.14142857142857143
Orri Steinn Óskarsson,1.782,11.0,6.0,5.0,0.658,-0.003999999999999971,5.9,3.9,2.0,0.56,0.48
Osame Sahraoui,1.4349999999999998,31.0,28.833333333333332,2.1666666666666665,0.2333333333333333,-0.1283333333333333,21.933333333333337,23.73333333333333,-1.8,0.00999999999999999,-0.15666666666666665
Oscar Fraulo,0.784,10.2,8.8,1.4,-0.624,-0.6359999999999999,13.633333333333335,14.133333333333333,-0.5,-0.3866666666666667,-0.33
Oskar Zawada,1.202,6.6,9.5,-2.9,-0.44399999999999995,-0.23700000000000002,10.3,19.5,-9.2,-0.9,0.33
Otavio Ataide,1.72,15.75,11.25,4.5,0.44999999999999996,-0.2925,16.475,11.825,4.6499999999999995,0.49250000000000005,0.0925
Otso Liimatta,1.18,11.0,12.25,-1.25,-0.5525,-0.355,2.65,3.65,-0.95,-0.375,-0.11000000000000001
Oumar Diakité,1.4100000000000001,20.5,18.5,2.0,0.2,0.6950000000000001,16.3,21.4,-5.15,-0.355,-0.3
Ousmane Dembélé,2.12,33.6,15.4,18.2,1.324,0.23900000000000002,27.35,14.175,13.175,0.98,0.023750000000000007
Ousmane Diomande,2.5,37.333333333333336,13.333333333333334,24.0,1.7766666666666666,-0.4566666666666667,31.366666666666664,10.700000000000001,20.633333333333333,1.55,-0.25333333333333335
Oussama Targhalline,1.6079999999999999,7.0,8.6,-1.6,-0.502,-0.388,8.525,8.649999999999999,-0.125,-0.49499999999999994,-0.33999999999999997
Ousseynou Ba,1.88625,29.125,19.25,9.875,0.71375,0.1525,30.0,36.9,-6.8500000000000005,-0.255,0.24
Owen Wijndal,1.6125,26.916666666666668,18.083333333333332,8.833333333333334,0.47333333333333333,-0.2290909090909091,30.624999999999996,16.662499999999998,13.95,1.02125,0.25285714285714284
Ozan Tufan,1.5908333333333333,26.833333333333332,21.0,5.833333333333333,0.16166666666666665,-0.32416666666666666,20.233333333333334,23.866666666666664,-3.6333333333333333,-0.48,-0.22666666666666666
Pablo Barrios,2.1933333333333334,21.0,10.333333333333334,10.666666666666666,0.9466666666666667,0.11333333333333334,19.633333333333333,9.4,10.299999999999999,0.8766666666666666,0.4533333333333333
Pablo Fornals,1.4272727272727272,28.0,27.818181818181817,0.18181818181818182,-0.042727272727272725,0.05454545454545454,27.299999999999997,28.38888888888889,-1.0777777777777777,-0.11,0.0188888888888889
Pablo Ibáñez,1.47,12.333333333333334,14.666666666666666,-2.3333333333333335,-0.3666666666666667,-0.2233333333333333,10.666666666666666,12.666666666666666,-2.0,-0.19333333333333336,0.10666666666666665
Pablo Maffeo,1.2818181818181817,19.636363636363637,23.727272727272727,-4.090909090909091,-0.1818181818181818,0.003636363636363647,23.925,27.325,-3.4124999999999996,-0.21250000000000002,-0.19999999999999998
Pablo Marí,1.3807692307692307,19.076923076923077,18.384615384615383,0.6923076923076923,-0.016923076923076905,-0.028333333333333335,20.675,20.975,-0.2999999999999997,-0.21624999999999997,-0.20571428571428574
Pablo Roberto,0.87,10.5,16.0,-5.5,-0.63,-0.33499999999999996,9.8,14.95,-5.1499999999999995,-0.5449999999999999,-0.36
Pablo Rosario,1.8427272727272728,40.0,25.272727272727273,14.727272727272727,0.6236363636363635,-0.8690909090909091,42.957142857142856,24.8,18.15714285714286,0.7128571428571429,-0.6057142857142858
Pablo Sarabia,1.8123076923076922,28.384615384615383,20.23076923076923,8.153846153846153,0.9069230769230769,0.9323076923076923,25.839999999999996,16.14,9.690000000000001,0.858,0.5189999999999999
Pantelis Hatzidiakos,1.646153846153846,22.0,14.23076923076923,7.769230769230769,0.5376923076923077,-0.05307692307692309,26.157142857142855,18.442857142857143,7.7,0.6528571428571429,-0.20142857142857143
Pape Gueye,1.7690000000000001,16.0,12.8,3.2,0.27599999999999997,-0.09,17.055555555555557,13.399999999999999,3.6666666666666665,0.3055555555555556,-0.05333333333333333
Pape Matar Sarr,1.3066666666666666,19.0,20.666666666666668,-1.6666666666666667,-0.17166666666666672,-0.12166666666666666,18.279999999999998,23.4,-5.14,-0.32599999999999996,-0.4
Pascal Groß,1.2563636363636363,33.81818181818182,35.81818181818182,-2.0,-0.11727272727272728,0.3763636363636364,34.7875,32.2625,2.5625,0.05875,0.20625
Pascal Stenzel,1.3945454545454545,19.90909090909091,18.636363636363637,1.2727272727272727,-16.24909090909091,-16.337272727272726,22.9875,19.975,3.0374999999999996,0.06125,-0.1675
Pasquale Mazzocchi,1.309,20.2,22.8,-2.6,-0.194,0.05600000000000001,19.455555555555556,22.755555555555556,-3.3,-0.17777777777777776,0.09666666666666666
Pathé Ciss,1.33,13.833333333333334,19.166666666666668,-5.333333333333333,-0.3566666666666667,-0.37833333333333335,16.7,17.75,-1.05,-0.11166666666666665,-0.15666666666666665
Patric,1.748,24.3,14.7,9.6,0.8,0.367,23.5875,15.987499999999999,7.6,0.6637500000000001,0.385
Patrick,1.3283333333333334,16.666666666666668,18.833333333333332,-2.1666666666666665,-0.19499999999999998,0.12,16.116666666666667,20.25,-4.1499999999999995,-0.3333333333333333,-0.028333333333333332
Patrick Ciurria,1.2385714285714287,24.571428571428573,21.142857142857142,3.4285714285714284,0.10142857142857142,0.4242857142857143,33.18,30.939999999999998,2.28,0.07200000000000001,0.384
Patrick Cutrone,1.3341666666666665,15.5,13.25,2.25,1.2641666666666667,1.4458333333333335,15.818181818181818,14.52727272727273,1.2636363636363637,0.12272727272727271,0.1318181818181818
Patrick Dorgu,0.96,11.0,23.0,-12.0,-0.845,-0.45500000000000007,16.25,22.75,-6.5,-0.43999999999999995,-0.28500000000000003
Patrick Erras,1.136,19.5,19.9,-0.4,-0.735,-0.4800000000000001,20.375,21.4,-1.025,-1.08875,-0.9325
Patrick Joosten,1.202142857142857,9.928571428571429,12.214285714285714,-2.2857142857142856,-0.8635714285714285,-0.9028571428571429,10.4125,11.962499999999999,-1.5750000000000002,-0.8225000000000001,-0.43249999999999994
Patrick Mainka,1.3599999999999999,40.125,37.5,2.625,-0.14125,2.015,42.25714285714286,42.385714285714286,-0.14285714285714285,-0.020000000000000007,-0.386
Patrick Osterhage,1.5999999999999999,25.857142857142858,16.142857142857142,9.714285714285714,0.5542857142857143,-0.0014285714285714299,13.575,18.55,-4.9750000000000005,-0.3575,-0.2025
Patrick Wimmer,1.4383333333333335,20.0,18.0,2.0,0.3983333333333334,0.6849999999999999,15.625,19.925,-4.325,-0.1075,0.37
Patrick van Aanholt,1.3923076923076925,25.384615384615383,29.153846153846153,-3.769230769230769,-0.11,-0.3423076923076923,27.8,25.728571428571428,2.0714285714285716,0.36000000000000004,-0.008571428571428575
Patrik Schick,1.752727272727273,25.0,15.727272727272727,9.272727272727273,0.6327272727272727,-0.027272727272727282,24.4,16.2125,8.200000000000001,0.6475,-0.005000000000000008
Patrizio Masini,1.34,12.5,12.0,0.5,0.585,1.125,9.450000000000001,12.399999999999999,-2.9,-0.024999999999999994,0.4
Patson Daka,1.74,29.125,14.5,14.625,1.27875,0.39125,15.875,12.125,3.6999999999999997,0.5575,0.845
Pau Cubarsí,2.315,38.0,18.0,20.0,1.305,-0.99,33.05,17.95,15.100000000000001,0.9850000000000001,-0.29000000000000004
Pau Torres,1.4475,42.125,29.75,12.375,0.16125,-0.43125,41.1375,31.4875,9.65,-0.18249999999999997,-0.5225000000000001
Paul Jaeckel,1.6388888888888888,23.77777777777778,18.0,5.777777777777778,0.04888888888888885,0.036666666666666674,18.7875,18.4625,0.31250000000000006,-0.16125,0.06625
Paul Joly,1.286,19.2,16.6,2.6,-0.19399999999999995,-0.396,17.759999999999998,16.580000000000002,1.18,-0.188,-0.192
Paul Nebel,1.6688888888888889,24.77777777777778,16.666666666666668,8.11111111111111,0.1211111111111111,-0.27666666666666667,20.16,16.46,3.7399999999999998,-0.22799999999999998,-0.07599999999999998
